label,message,length
0,"['send', 'someone', 'else', ':', '-', ')']",6
0,"['wat', 'make', 'people', 'dearer', 'de', 'happiness', 'dat', 'u', 'feel', 'u', 'meet', 'de', 'pain', 'u', 'feel', 'u', 'miss', 'dem', '!', '!', '!']",21
0,"['for', 'love', 'start', 'attraction.i', 'feel', 'i', 'need', 'every', 'time', 'around', 'me.she', 'first', 'thing', 'come', 'thoughts.i', 'would', 'start', 'day', 'end', 'her.she', 'every', 'time', 'i', 'dream.love', 'every', 'breath', 'name.my', 'life', 'happen', 'around', 'her.my', 'life', 'named', 'her.i', 'would', 'cry', 'her.will', 'give', 'happiness', 'take', 'sorrows.i', 'ready', 'fight', 'anyone', 'her.i', 'love', 'i', 'craziest', 'thing', 'her.love', 'i', ""n't"", 'proove', 'anyone', 'girl', 'beautiful', 'lady', 'whole', 'planet.i', 'always', 'singing', 'praise', 'her.love', 'i', 'start', 'making', 'chicken', 'curry', 'end', 'makiing', 'sambar.life', 'beautiful', 'then.will', 'get', 'every', 'morning', 'thank', 'god', 'day', 'me.i', 'would', 'like', 'say', 'lot', '..', 'tell', 'later', '..']",88
0,"[""fr'ndship"", 'like', 'needle', 'clock', '.', 'though', 'v', 'r', 'clock', ',', 'v', 'r', 'nt', 'able', '2', 'met', '.', 'evn', 'v', 'meet', ',', 'itz', '4few', 'second', '.', 'bt', 'v', 'alwys', 'stay', 'conected', '.', 'gud', '9t', ';', '-', ')']",36
0,"['i', ""n't"", 'think', 'spatula', 'hand', '!']",6
0,"['you', 'never', 'nothing']",3
1,"['you', 'awarded', 'sipix', 'digital', 'camera', '!', 'call', '09061221061', 'landline', '.', 'delivery', 'within', '28days', '.', 't', 'cs', 'box177', '.', 'm221bp', '.', '2yr', 'warranty', '.', '150ppm', '.', '16', '.', 'p', 'p£3.99']",29
0,"['goodmorning', 'today', 'late', '&', 'lt', ';', 'decimal', '&', 'gt', ';', 'min', '.']",12
1,"['win', 'urgent', '!', 'your', 'mobile', 'number', 'awarded', '£2000', 'prize', 'guaranteed', 'call', '09061790121', 'land', 'line', '.', 'claim', '3030', 'valid', '12hrs', '150ppm']",20
0,"['please', 'da', 'call', 'mistake', 'side', 'sorry', 'da', '.', 'pls', 'da', 'goto', 'doctor', '.']",13
0,"['where', 'r', 'meeting', '?']",4
0,"['well', 'weather', 'cali', ""'s"", 'great', '.', 'but', 'complexity', 'great', '.', 'you', 'need', 'car', 'move', 'freely', ',', 'tax', 'outrageous', '.', 'but', 'great', 'place', '.', 'the', 'sad', 'part', 'missing', 'home', '.']",29
0,"['now', 'reached', 'home', '.', '.', '.', 'i', 'tired', '.', '.', 'i', 'come', 'tomorro']",13
0,"['ryder', 'unsold.now', 'gibbs', '.']",4
1,"['dear', 'subscriber', 'ur', 'draw', '4', '£100', 'gift', 'voucher', 'b', 'entered', 'receipt', 'correct', 'an', '.', 'when', 'elvis', 'presleys', 'birthday', '?', 'txt', 'answer', '80062']",22
0,"['do', ""n't"", 'fret', '.', 'i', ""'ll"", 'buy', 'ovulation', 'test', 'strip', 'send', '.', 'you', 'wont', 'get', 'til', 'like', 'march', '.', 'can', 'send', 'postal', 'address.u', ""'ll"", 'alright.okay', '.']",26
0,"['no', 'gifts', '!', '!', 'you', 'trying', 'get', 'throw', 'cliff', 'something', '?']",11
0,"['been', 'ne', 'thing', 'interesting', '.', 'did', 'good', 'birthday', '?', 'when', 'u', 'wrking', 'nxt', '?', 'i', 'started', 'uni', 'today', '.']",19
0,"['you', 'busy', 'i', 'come', 'point', 'figure', ""'re"", 'tomorrow']",8
0,"['yeah', 'go', ',', 'bored', 'depressed', 'sittin', 'waitin', 'phone', 'ring', '...', 'hope', 'wind', 'drop', 'though', ',', 'scary']",16
0,"['black', 'shirt', 'n', 'blue', 'jean', '...', 'i', 'thk', 'c', 'ü', '...']",11
0,"['aiyah', 'sorry', 'lor', '...', 'i', 'watch', 'tv', 'watch', 'forgot', '2', 'check', 'phone', '.']",13
1,"['message', 'important', 'information', 'o2', 'user', '.', 'today', 'lucky', 'day', '!', '2', 'find', 'log', 'onto', 'http', ':', '//www.urawinner.com', 'fantastic', 'surprise', 'awaiting']",20
0,"['hen', 'night', '.', 'going', 'swing']",5
0,"['good', 'afternoon', ',', 'love', '.', 'how', 'go', 'day', '?', 'what', '?', 'i', 'woke', 'early', 'online', 'waiting', '...', 'hmmm', '...', 'italian', 'boy', 'online', 'i', 'see', '.', '*', 'grin', '*']",28
0,"['from', 'someone', 'smoke', 'every', 'time', 'i', ""'ve"", 'smoked', 'last', 'two', 'week', 'calling', 'texting', 'wanted', 'smoke']",15
0,"['no', ""'ll"", 'get', 'headache', 'trying', 'figure', '.', 'u', 'trust', 'math', '.', 'i', 'promise', '.', 'o', ':', '-', ')']",18
0,"['s', '..', 'first', 'time', '..', 'dhoni', 'rock', '...']",8
0,"['ok', 'ill', 'tell', 'company']",4
0,"['awesome', ',', 'think', 'get', '8th', 'usf', 'time', 'tonight', '?']",9
0,"['so', 'mean', 'still', 'think', 'teju']",5
0,"['no', 'i', ""'m"", 'good', 'movie', ',', 'ok', 'i', 'leave', 'hourish', '?']",11
0,"['no', ':', ')', 'kallis', 'home', 'ground.amla', 'home', 'town', 'durban', ':', ')']",11
0,"['so', 'let', 'make', 'saturday', 'monday', 'per', 'convenience', '.']",8
0,"['hey', '...', 'what', 'time', 'driving', 'fri', '?', 'we', 'go', 'evaluation', 'fri', '?']",12
1,"['449050000301', 'you', '£2,000', 'price', '!', 'to', 'claim', ',', 'call', '09050000301', '.']",11
0,"['i', ""'m"", 'going', '4', 'lunch', 'wif', 'family', 'aft', 'dat', 'go', 'str', '2', 'orchard', 'lor', '.']",15
1,"['bored', 'speed', 'dating', '?', 'try', 'speedchat', ',', 'txt', 'speedchat', '80155', ',', ""n't"", 'like', 'em', 'txt', 'swap', 'get', 'new', 'chatter', '!', 'chat80155', 'pobox36504w45wq', '150p/msg', 'rcd', '16']",25
0,"['cancel', 'cheyyamo', '?', 'get', 'money', 'back', '?']",7
1,"['do', 'want', '750', 'anytime', 'network', 'min', '150', 'text', 'new', 'video', 'phone', 'five', 'pound', 'per', 'week', 'call', '08000776320', 'reply', 'delivery', 'tomorrow']",20
0,"['ok.ok', 'ok', '..', '..', 'whats', 'ur', 'today', 'plan']",8
0,"['good', 'morning', 'princess', '!', 'how', '?']",6
0,"['aiyar', 'sorry', 'lor', 'forgot', '2', 'tell', 'u', '...']",8
1,"['for', 'taking', 'part', 'mobile', 'survey', 'yesterday', '!', 'you', '500', 'text', '2', 'use', 'however', 'wish', '.', '2', 'get', 'txts', 'send', 'txt', '80160', 't', '&', 'c', 'www.txt43.com', '1.50p']",26
0,"['not', 'tonight', 'mate', '.', 'catching', 'sleep', '.', 'this', 'new', 'number', 'way', '.']",12
0,"['height', '``', 'oh', 'shit', '....', '!', '!', ""''"", 'situation', ':', 'a', 'guy', 'throw', 'luv', 'letter', 'gal', 'fall', 'brother', 'head', 'who', 'gay', ',', '.', ';', '-', ')', ':', '-d']",28
1,"['ur', 'hmv', 'quiz', 'cash-balance', 'currently', '£500', '-', 'maximize', 'ur', 'cash-in', 'send', 'hmv1', '86688', '150p/msg']",14
0,"['so', 'check', 'error', 'difficulty', ',', 'correction', '.']",7
0,"['howz', 'pain', '?', 'hope', 'u', 'r', 'fine', '..']",8
0,"['sorry', ',', 'i', ""'ll"", 'call', 'later']",6
0,"['good', 'morning', 'princess', '!', 'how', '?']",6
0,"['as', 'i', 'entered', 'cabin', 'pa', 'said', ',', '``', 'happy', ""b'day"", 'boss', '!', '!', ""''"", '.', 'i', 'felt', 'special', '.', 'she', 'askd', '4', 'lunch', '.', 'after', 'lunch', 'invited', 'apartment', '.', 'we', 'went', '.']",32
0,"['u', 'wake', 'already', '?', 'thanx', '4', 'e', 'tau', 'sar', 'piah', ""'s"", 'quite', 'nice', '.']",14
0,"['k', 'i', 'need', 'login', 'anything']",5
1,"['dont', 'forget', 'place', 'many', 'free', 'requests', '1stchoice.co.uk', 'wish', '.', 'for', 'information', 'call', '08707808226', '.']",14
0,"['lol', '...', 'no', 'busy']",4
0,"['what', '*', 'u', 'wearing', '?']",5
0,"['message', ':', 'text', 'missing', '*', 'sender', ':', 'name', 'missing', '*', '*', 'number', 'missing', '*', 'sent', ':', 'date', 'missing', '*', 'missing', 'u', 'lot', 'thats', 'everything', 'missing', 'sent', 'via', 'fullonsms.com']",28
0,"['oh', ':', ')', 'usual', 'vijay', 'film', 'different', '?']",8
1,"['i', ""n't"", 'know', 'u', 'u', ""n't"", 'know', '.', 'send', 'chat', '86688', 'let', ""'s"", 'find', '!', 'only', '150p/msg', 'rcvd', '.', 'hg/suite342/2lands/row/w1j6hl', 'ldn', '.', '18', 'year', '.']",25
0,"['have', 'good', 'day', '?', 'mine', 'really', 'busy', 'much', 'tomorrow', 'night', '?']",11
0,"['and', 'way', 'send', 'shade', ""'s"", 'stuff', '.', 'and', 'wonderful', '.']",10
0,"['really', '...', 'i', 'tot', 'ur', 'paper', 'ended', 'long', 'ago', '...', 'but', 'wat', 'u', 'copied', 'jus', 'got', 'use', '?', 'u', 'happy', 'lar', '...', 'i', 'still', 'haf', '2', 'study', ':', '-', '(']",30
1,"['thank', ',', 'winner', 'notified', 'sm', '.', 'good', 'luck', '!', 'no', 'future', 'marketing', 'reply', 'stop', '84122', 'customer', 'service', '08450542832']",18
0,"['babe', '?', 'i', 'lost', '...', ':', '-', '(']",8
0,"['ok', '...', 'help', 'ask', ""'s"", 'working', 'tmr', '?']",8
0,"['i', ""'m"", 'driving', '...', 'raining', '!', 'then', ""'ll"", 'get', 'caught', 'e', 'mrt', 'station', 'lor', '.']",15
0,"['not', 'drop', 'tank']",3
0,"['(', 'that', 'said', 'text', 'one', 'time', '?', ')']",8
0,"['sorry', ',', 'i', ""'ll"", 'call', 'later']",6
0,"['ok', 'go', 'change', 'also', '...']",5
1,"['1000', ""'s"", 'girl', 'many', 'local', '2', 'u', 'r', 'virgin', '2', '&', 'r', 'ready', '2', '4fil', 'ur', 'every', 'sexual', 'need', '.', 'can', 'u', '4fil', '?', 'text', 'cute', '69911', '(', '£1.50p', '.', ')']",31
0,"['did', 'u', 'find', 'sitter', 'kaitlyn', '?', 'i', 'sick', 'slept', 'day', 'yesterday', '.']",12
0,"['sorry', 'man', ',', 'accidentally', 'left', 'phone', 'silent', 'last', 'night', ""n't"", 'check', 'til', 'i', 'got']",14
0,"['hey', '..', 'something', 'came', 'last', 'min', '..', 'think', 'wun', 'signing', 'tmr', '..', 'hee']",13
0,"['he', ""'s"", 'adult', 'would', 'learn', 'experience', '.', 'there', ""'s"", 'real', 'danger', '.', 'i', 'dont', 'like', 'peep', 'using', 'drug', 'dont', 'need', '.', 'but', 'comment']",23
0,"['hey', '!', 'there', ""'s"", 'veggie', 'pizza', '...', ':', '/']",9
0,"['yun', 'buying', '...', 'but', 'school', 'got', 'offer', '2000', 'plus', '...']",10
0,"['you', 'sure', 'neighbor', 'didnt', 'pick']",5
0,"['k.', 'i', 'sent']",3
1,"['free', 'entry', '2', 'wkly', 'comp', 'win', 'fa', 'cup', 'final', 'tkts', '21st', 'may', '2005', '.', 'text', 'fa', '87121', 'receive', 'entry', 'question', '(', 'std', 'txt', 'rate', ')', 't', '&', 'c', ""'s"", 'apply', '08452810075over18', ""'s""]",32
0,"['new', 'theory', ':', 'argument', 'win', 'situation', ',', 'loses', 'person', '.', 'so', 'dont', 'argue', 'ur', 'friend', '..', '.', '.', '.', 'kick', '&', 'amp', ';', 'say', ',', 'i', ""'m"", 'always', 'correct', '.', '!']",31
0,"['well', '.', 'im', 'computerless', '.', 'time', 'make', 'oreo', 'truffle']",9
0,"['haha', 'yeah', 'i', 'see', ',', 'sec']",6
0,"['i', 'number', 'sir']",3
0,"['lol', 'i', ""'m"", 'hot', 'air', 'balloon', '!']",7
0,"['ok', '.', '.', 'bus', '.', '.', 'if', 'come', 'soon', 'come', 'otherwise', 'tomorrow']",12
0,"['msgs', 'r', 'time', 'pass.they', 'silently', 'say', 'i', 'thinking', 'u', 'right', 'also', 'making', 'u', 'think', 'least', '4', 'moment', '.', 'gd', 'nt.swt', 'drms', '@', 'shesil']",23
0,"['yeah', ',', 'probably', 'swing', 'roommate', 'finish', 'girl']",7
1,"['got', 'take', '2', 'take', 'part', 'wrc', 'rally', 'oz', '?', 'u', 'lucozade', 'energy', '!', 'text', 'rally', 'le', '61200', '(', '25p', ')', ',', 'see', 'pack', 'lucozade.co.uk/wrc', '&', 'itcould', 'u', '!']",28
0,"['happy', 'new', 'year', 'melody', '!']",5
0,"['ü', 'dun', 'need', 'pick', 'ur', 'gf', '?']",7
0,"['yay', '!', 'you', 'better', 'told', '5', 'girl', 'either', '.']",9
0,"['horrible', 'u', 'eat', 'mac', 'eat', 'u', 'forgot', 'abt', 'already', 'rite', '...', 'u', 'take', 'long', '2', 'reply', '.', 'i', 'thk', ""'s"", 'toot', 'b4', 'b', 'prepared', '.', 'now', 'wat', 'shall', 'eat', '?']",30
0,"['did', 'say', 'fantastic', 'i', 'chance', ',', 'anything', 'need', 'bigger', 'life', 'lift', 'losing', '2', 'live', ',', 'think', 'i', 'would', 'first', 'person', '2', 'die', 'n', 'v', 'q', '?']",26
0,"['just', 'nw', 'came', 'hme', 'da', '..']",6
0,"['i', ""'m"", 'outside', 'island', ',', 'head', 'towards', 'hard', 'rock', ""'ll"", 'run']",11
0,"['to', 'day', 'class', 'class', '.']",5
0,"['i', ""'m"", 'chennai', 'velachery', ':', ')']",6
0,"['you', 'flippin', 'shit', 'yet', '?']",5
0,"['k', 'give', 'sec', ',', 'breaking', '&', 'lt', ';', '#', '&', 'gt', ';', 'cstore']",13
0,"['am', 'much', 'bad', 'avoid', 'like', '?']",6
0,"['yo', ',', 'around', '?', 'just', 'got', 'car', 'back']",8
0,"['annoying', ""n't"", '.']",3
0,"['goodmorning', ',', 'today', 'late', '&', 'lt', ';', '#', '&', 'gt', ';', 'min', '.']",13
0,"['there', ""'s"", 'point', 'hangin', 'mr', 'right', ""'s"", 'makin', 'u', 'happy']",10
0,"['all', 'come', 'alive.better', 'correct', 'good', 'looking', 'figure', '..']",8
0,"['in', 'case', 'i', 'guess', 'i', ""'ll"", 'see', 'campus', 'lodge']",9
0,"['we', ""'re"", 'done', '...']",4
0,"['come', 'home', 'one', 'last', 'time', 'wont', 'anything', '.', 'trust', '.']",10
0,"['i', 'night', 'worrying', 'appt', '.', 'it', ""'s"", 'shame', 'missed', 'girl', 'night', 'quiz', 'popcorn', 'hair', '.']",15
1,"['sex', 'ur', 'mobile', 'free', 'sexy', 'pic', 'jordan', '!', 'just', 'text', 'babe', '88600', '.', 'then', 'every', 'wk', 'get', 'sexy', 'celeb', '!', 'pocketbabe.co.uk', '4', 'pic', '.', '16', '£3/wk', '087016248']",27
0,"['ok', '...', 'c', 'ya', '...']",5
1,"['you', '1', 'new', 'voicemail', '.', 'please', 'call', '08719181503']",8
0,"['what', 'said', 'matter', '.', 'my', 'mind', 'saying', 'matter', '.']",9
0,"['he', 'also', 'know', 'lunch', 'menu', 'da', '.', '.', 'i', 'know']",10
0,"['al', 'moan', 'n', 'e', 'thin', 'go', 'wrong', 'fault', '&', 'al', 'de', 'argument', 'r', 'fault', '&', 'fed', 'himso', 'bother', '?', 'hav', '2go', ',', 'thanx.xx']",23
0,"['neft', 'transaction', 'reference', 'number', '&', 'lt', ';', '#', '&', 'gt', ';', 'rs', '.', '&', 'lt', ';', 'decimal', '&', 'gt', ';', 'credited', 'beneficiary', 'account', '&', 'lt', ';', '#', '&', 'gt', ';', '&', 'lt', ';', 'time', '&', 'gt', ';', ':', '&', 'lt', ';', '#', '&', 'gt', ';']",45
0,"['otherwise', 'part', 'time', 'job', 'na-tuition', '..']",6
0,"['i', 'know', 'called']",3
0,"['me', 'also', 'da', ',', 'feel', 'yesterday', 'night', 'wait', 'til', '2day', 'night', 'dear', '.']",13
0,"['thanks', 'understanding', '.', 'i', ""'ve"", 'trying', 'tell', 'sura', '.']",9
1,"['win', 'year', 'supply', 'cds', '4', 'store', 'ur', 'choice', 'worth', '£500', '&', 'enter', '£100', 'weekly', 'draw', 'txt', 'music', '87066', 'ts', '&', 'cs', 'www.ldew.com.subs16+1win150ppmx3']",22
0,"['the', 'whole', 'car', 'appreciated', 'last', 'two', '!', 'dad', 'map', 'reading', 'semi', 'argument', 'apart', 'thing', 'going', 'ok.', 'p', '.']",18
1,"['as', 'sim', 'subscriber', ',', 'selected', 'receive', 'bonus', '!', 'get', 'delivered', 'door', ',', 'txt', 'word', 'ok', 'no', ':', '88600', 'claim', '.', '150p/msg', ',', 'exp', '.', '30apr']",25
0,"['i', 'need', 'strong', 'arm', '...']",5
0,"['also', 'maaaan', 'missing']",3
0,"['his', 'bday', 'real', 'april', '.']",5
0,"['guessin', 'ai', ""n't"", 'gon', 'na', '9', '?']",7
0,"['ok', 'come', 'ur', 'home', 'half', 'hour']",6
0,"['yo', ',', 'game', 'almost', '?', 'want', 'go', 'walmart', 'soon']",9
0,"['yeah', ',', 'probably', 'sure', '.', 'ilol', 'let', 'u', 'know', ',', 'personally', 'i', 'wuldnt', 'bother', ',', 'ur', 'goin', 'i', 'mite', 'well', '!', '!']",22
0,"['i', ""'ll"", 'text', '!', 'all', 'creepy', 'like', 'wo', ""n't"", 'think', 'forgot']",11
0,"['would', 'good', '…', 'i', ""'ll"", 'phone', 'tomo', 'lunchtime', ',', 'shall', 'i', ',', 'organise', 'something', '?']",15
1,"['you', '1', 'new', 'voicemail', '.', 'please', 'call', '08719181513', '.']",9
0,"['damn', ',', 'make', 'tonight', 'want', 'wait', 'til', 'tomorrow']",8
0,"['k', '..', 'k', '..', ""'m"", 'also', 'fine', ':', ')', 'complete', 'course', '?']",12
0,"['true', '.', 'it', 'passable', '.', 'and', 'get', 'high', 'score', 'apply', 'phd', ',', 'get', '5years', 'salary', '.', 'so', 'make', 'life', 'easier', '.']",21
1,"['no', '.', '1', 'nokia', 'tone', '4', 'ur', 'mob', 'every', 'week', '!', 'just', 'txt', 'nok', '87021', '.', '1st', 'tone', 'free', '!', 'get', 'txtin', 'tell', 'ur', 'friend', '.', '150p/tone', '.', '16', 'reply', 'hl', '4info']",32
0,"['prakesh', 'know', '.']",3
0,"['teach', 'apps', 'da', '.', 'when', 'come', 'college', '.']",8
0,"['rofl', 'betta', 'invest', 'anti', 'aging', 'product']",6
1,"['you', 'winner', 'u', 'specially', 'selected', '2', 'receive', '£1000', 'cash', '4', '*', 'holiday', '(', 'flight', 'inc', ')', 'speak', 'live', 'operator', '2', 'claim', '0871277810810']",22
0,"['sir', ',', 'receive', 'account', 'another', '1hr', 'time', '.', 'sorry', 'delay', '.']",11
1,"['reply', 'name', 'address', 'you', 'will', 'receive', 'by', 'post', 'week', 'completely', 'free', 'accommodation', 'various', 'global', 'location', 'www.phb1.com', 'ph:08700435505150p']",17
0,"['so', 'ü', ""'ll"", 'submitting', 'da', 'project', 'tmr', 'rite', '?']",9
1,"['free', 'entry', '£250', 'weekly', 'comp', 'send', 'word', 'enter', '84128', 'now', '.', '18', 't', '&', 'c', 'www.textcomp.com', 'cust', 'care', '08712405020', '.']",20
0,"['jus', 'an', 'lar', '.', 'u', ""'ll"", 'noe', 'later', '.']",9
0,"['i', 'want', 'send', 'something', 'sell', 'fast', '.', '&', 'lt', ';', '#', '&', 'gt', ';', 'k', 'easy', 'money', '.']",18
0,"['got', '*', 'thing', '.', 'may', '*', 'pub', 'later', '.']",9
0,"['1', ""'s"", 'finish', 'meeting', 'call', '.']",6
0,"['lol', 'ok', '.', 'i', ""'ll"", 'snatch', 'purse', '.']",8
0,"['``', 'hello-/', '@', 'drivby-:0quit', 'edrunk', 'sorry', 'iff', 'pthis', 'make', 'senrd-dnot', '^', 'dancce', '2', 'drum', 'n', 'basq', '!', 'ihave', 'fun', '2nhite', 'x', 'ro', 'xxxxxxx', ""''""]",24
0,"['your', 'opinion', '?', '1', '.', 'over', '2', '.', 'jada', '3', '.', 'kusruthi', '4', '.', 'lovable', '5', '.', 'silent', '6', '.', 'spl', 'character', '7', '.', 'not', 'matured', '8', '.', 'stylish', '9', '.', 'simple', 'pls', 'reply', '..']",35
0,"['how', 'much', 'getting', '?']",4
0,"['is', 'ur', 'paper', 'e', 'morn', 'aft', 'tmr', '?']",8
0,"['dear', 'relieved', 'westonzoyland', ',', 'going', 'plan', 'end', '!']",8
0,"['hope', 'great', 'new', 'semester', '.', 'do', 'wish', 'best', '.', 'you', 'made', 'greatness', '.']",13
0,"['oh', 'yes', 'i', 'speak', 'txt', '2', 'u', '!', 'hmm', '.', 'did', 'u', 'get', 'email', '?']",15
0,"['i', 'want', 'show', 'world', ',', 'princess', ':', ')', 'europe', '?']",10
0,"['nobody', 'decide', 'eat', 'dad', 'want', 'chinese']",6
0,"['no', 'shoot', '.', 'i', ""'m"", 'doc', 'waiting', 'room', '.', ':', '/']",11
0,"['now', '?', 'i', ""'m"", 'going', '4', 'dinner', 'soon', '..']",9
0,"['hello', 'site', 'download', 'song', 'urgent', 'pls']",6
0,"['i', 'know', 'u', 'mean', ',', 'king', 'havin', 'credit', '!', 'i', ""'m"", 'goin2bed', '.', 'night', 'night', 'sweet', '!', 'only1more', 'sleep', '!']",20
0,"['horrible', 'gal', '.', 'me', 'sch', 'stuff', '.', 'how', 'come', 'u', 'got', 'mc', '?']",13
0,"['hi', 'hun', '!', 'im', 'not', 'comin', '2nite-tell', 'every1', 'im', 'sorry', '4', 'me', ',', 'hope', 'u', 'ava', 'goodtime', '!', 'oli', 'rang', 'melnite', 'ifink', 'it', 'mite', 'b', 'sorted', ',', 'but', 'il', 'explain', 'everythin', 'on', 'mon.l8rs.x']",33
0,"['i', 'call', 'later', ',', ""n't"", 'network', '.', 'if', 'urgnt', ',', 'sm', '.']",12
0,"['ummmmmaah', 'many', 'many', 'happy', 'return', 'day', 'dear', 'sweet', 'heart', '..', 'happy', 'birthday', 'dear']",13
1,"['please', 'call', '08712402779', 'immediately', 'urgent', 'message', 'waiting']",7
0,"['yeah', 'like', 'go', 'like', 'friend', 'imma', 'flip', 'shit', 'like', 'half', 'hour']",11
0,"['mum', 'say', 'wan', 'go', 'go', '...', 'then', 'shun', 'bian', 'watch', 'da', 'glass', 'exhibition', '...']",14
0,"['what', 'plan', 'pongal', '?']",4
0,"['just', 'wait', 'till', 'end', 'march', 'el', 'nino', 'get', '.', 'oh', '.']",11
0,"['not', 'yet', 'chikku', '..', 'going', 'room', 'nw', ',', ""'m"", 'bus', '..']",11
0,"['am', 'also', 'cbe', '.', 'but', 'pay', '.']",7
0,"['honey', 'boo', 'i', ""'m"", 'missing', 'u', '.']",7
0,"['we', 'sent', 'jd', 'customer', 'service', 'cum', 'accounts', 'executive', 'ur', 'mail', 'id', ',', 'for', 'detail', 'contact', 'u']",16
0,"['yo', ',', 'i', ""'m"", 'parent', ""'"", 'gettin', 'cash', '.', 'good', 'news', ':', 'picked', 'downstem']",14
0,"['thank', 'much', '.', 'when', 'skyped', 'wit', 'kz', 'sura', ',', 'didnt', 'get', 'pleasure', 'company', '.', 'hope', 'good', '.', 'we', ""'ve"", 'given', 'ultimatum', 'oh', '!', 'we', 'countin', 'aburo', '.', 'enjoy', '!']",29
1,"['hungry', 'gay', 'guy', 'feeling', 'hungry', '4', ',', '.', 'call', '08718730555', '10p/min', '.', 'to', 'stop', 'text', 'call', '08712460324', '(', '10p/min', ')']",20
0,"['ok.', 'no', 'wahala', '.', 'just', 'remember', 'friend', 'need', '...']",9
0,"['i', 'see', 'half', 'hour']",4
0,"['im', 'inperialmusic', 'listening2the', 'weirdest', 'track', 'ever', 'by\x94leafcutter', 'john\x94-sounds', 'like', 'insect', 'molested', '&', 'someone', 'plumbing', ',', 'remixed', 'evil', 'men', 'acid', '!']",20
